,stkcd,year,员工总数,人均创收万元,人均创利万元,本科,本科学历占比,IndustryName,OfficeAddress,PROVINCE,CITY
185,14,2016,162,383.183474641975,17.652343845679,70,43.21,房地产业,广东省深圳市南山区白石路2222号沙河世纪楼,广东省,深圳市
186,14,2017,156,328.936553442308,4.89123894871795,66,42.31,房地产业,广东省深圳市南山区白石路2222号沙河世纪楼,广东省,深圳市
187,14,2018,148,241.844134263513,98.6489309527027,66,44.59,房地产业,广东省深圳市南山区白石路2222号沙河世纪楼,广东省,深圳市
188,14,2019,154,284.506274474026,13.6916737987013,68,44.16,房地产业,广东省深圳市南山区白石路2222号沙河世纪楼,广东省,深圳市
189,14,2020,153,226.583923607843,2.85902439869281,68,44.44,房地产业,广东省深圳市南山区白石路2222号沙河世纪楼,广东省,深圳市
190,14,2021,128,501.3566006875,27.67462621875,59,46.09,房地产业,广东省深圳市南山区白石路2222号沙河世纪楼,广东省,深圳市
191,14,2022,109,700.552112220184,228.14556459633,55,50.46,房地产业,广东省深圳市南山区白石路2222号沙河世纪楼,广东省,深圳市
192,16,2007,18468,65.8927786955816,1.12135431784709,2674,13.56,日用电子器具制造业,深圳市南山区华侨城,广东省,深圳市
193,16,2008,17217,70.890934701574,1.55474403810188,2674,13.56,日用电子器具制造业,深圳市南山区华侨城,广东省,深圳市
194,16,2009,19846,66.8096018943364,0.761248060969465,2674,13.56,日用电子器具制造业,深圳市南山区华侨城,广东省,深圳市
195,16,2010,20424,83.7811107830983,0.411025564629847,2674,13.56,日用电子器具制造业,深圳市南山区华侨城,广东省,深圳市
196,16,2011,19724,82.222773693115,0.126611428310688,2674,13.56,日用电子器具制造业,中国深圳市南山区华侨城,广东省,深圳市
197,16,2012,20798,88.1712744364362,0.220354043754207,3145,15.12,计算机、通信和其他电子设备制造业,广东省深圳市南山区华侨城,广东省,深圳市
198,16,2013,20542,97.3942988940707,0.219856898549314,2973,14.4728,计算机、通信和其他电子设备制造业,中国广东省深圳市南山区华侨城,广东省,深圳市
199,16,2014,18776,103.448492725128,0.280270173945462,2816,15,计算机、通信和其他电子设备制造业,广东省深圳市南山区华侨城,广东省,深圳市
200,16,2015,18541,99.2135107921903,-6.77859508392212,2746,14.81,计算机、通信和其他电子设备制造业,广东省深圳市南山区科技南十二路28号康佳研发大厦23-24层,广东省,深圳市
201,16,2016,17390,116.730006533698,0.550161173260495,2482,14.2726,计算机、通信和其他电子设备制造业,广东省深圳市南山区粤海街道科技园科技南十二路28号康佳研发大厦15-24层,广东省,深圳市
202,16,2017,17822,175.220307764056,28.3751832325777,2498,14.0164,计算机、通信和其他电子设备制造业,广东省深圳市南山区粤海街道科技园科技南十二路28号康佳研发大厦15-24层,广东省,深圳市
203,16,2018,18965,243.220655635803,2.16867779952544,2592,13.6673,计算机、通信和其他电子设备制造业,广东省深圳市南山区粤海街道科技园科技南十二路28号康佳研发大厦15-24层,广东省,深圳市
204,16,2019,19286,285.798638798714,1.09942035715026,2714,14.07,计算机、通信和其他电子设备制造业,广东省深圳市南山区粤海街道科技园科技南十二路28号康佳研发大厦15-24层,广东省,深圳市
205,16,2020,17216,292.471169579868,2.77435670388011,3061,17.78,计算机、通信和其他电子设备制造业,广东省深圳市南山区粤海街道科技园科技南十二路28号康佳研发大厦15-24层,广东省,深圳市
206,16,2021,16238,302.417253784826,5.5755203699963,3401,20.94,计算机、通信和其他电子设备制造业,广东省深圳市南山区粤海街道科技园科技南十二路28号康佳研发大厦15-24层,广东省,深圳市
207,16,2022,14513,204.009193518018,-10.1385636891752,3365,23.19,计算机、通信和其他电子设备制造业,广东省深圳市南山区粤海街道科技园科技南十二路28号康佳研发大厦15-24层,广东省,深圳市
208,17,2007,440,53.3184806159091,14.3264184636364,24,28.57,自行车制造业,中国广东省深圳市龙华油松工业区中华工业园,广东省,深圳市
209,17,2008,188,145.852574723404,-23.8792587234043,24,28.57,自行车制造业,中国广东省深圳市龙华油松工业区中华工业园,广东省,深圳市
210,17,2009,87,299.894377954023,-121.560401724138,24,28.57,自行车制造业,中国广东省深圳市龙华油松工业区中华工业园,广东省,深圳市
211,17,2010,84,355.984856464286,76.7588267142857,24,28.57,自行车制造业,中国广东省深圳市龙华油松工业区中华工业园,广东省,深圳市
212,17,2011,84,382.194726595238,47.286787452381,24,28.57,自行车制造业,中国广东省深圳市龙华油松工业区中华工业园,广东省,深圳市
213,17,2012,79,370.66712221519,-66.3838408734177,24,30.38,铁路、船舶、航空航天和其它运输设备制造业,广东省深圳市龙华油松工业区中华工业园,广东省,深圳市
214,17,2013,48,564.8161168125,3281.7164476875,20,41.6667,铁路、船舶、航空航天和其它运输设备制造业,深圳市龙华油松工业区中华工业园,广东省,深圳市
215,17,2014,49,432.797113816327,9.97077257142857,19,38.78,铁路、船舶、航空航天和其它运输设备制造业,广东省深圳市笋岗东路3002号万通大厦1201室,广东省,深圳市
216,17,2015,54,316.648203888889,-0.256214037037037,9,16.67,铁路、船舶、航空航天和其它运输设备制造业,广东省深圳市笋岗东路3002号万通大厦1201室,广东省,深圳市
217,17,2016,53,267.868907169811,4.91252352830189,19,35.8491,铁路、船舶、航空航天和其它运输设备制造业,广东省深圳市笋岗东路3002号万通大厦1201,广东省,深圳市
218,17,2017,51,269.589407235294,2.9991907254902,19,37.25,铁路、船舶、航空航天和其它运输设备制造业,广东省深圳市笋岗东路3002号万通大厦1201,广东省,深圳市
219,17,2018,53,226.239528943396,-3.0037149245283,19,35.85,铁路、船舶、航空航天和其它运输设备制造业,广东省深圳市笋岗东路3002号万通大厦1201,广东省,深圳市
220,17,2019,59,128.852013135593,-12.181196,24,40.68,铁路、船舶、航空航天和其它运输设备制造业,广东省深圳市笋岗东路3002号万通大厦1201,广东省,深圳市
221,17,2020,65,181.319200261538,5.82436104615385,25,38.46,铁路、船舶、航空航天和其它运输设备制造业,广东省深圳市福田区八卦岭八卦路31号众鑫科技大厦501,广东省,深圳市
222,17,2021,61,270.89602942623,-3.25687347540984,21,34.43,铁路、船舶、航空航天和其它运输设备制造业,广东省深圳市福田区八卦岭八卦路31号众鑫科技大厦501,广东省,深圳市
223,17,2022,63,705.971806746032,-12.0894900793651,23,36.51,铁路、船舶、航空航天和其它运输设备制造业,广东省深圳市福田区八卦岭八卦路31号众鑫科技大厦501,广东省,深圳市
224,19,2007,442,43.4934490723982,9.88467021266968,79,12.1,软饮料制造业,"深圳市笋岗路1002号宝安广场B,C座28层",广东省,深圳市
225,19,2008,420,35.9804972880952,3.00720113333333,79,12.1,软饮料制造业,深圳市笋岗路1002号宝安广场B、C座28层,广东省,深圳市
226,19,2009,438,42.0415964680365,-2.94636299543379,79,12.1,软饮料制造业,深圳市福田区竹子林四路紫竹七道26号教育科技大厦塔楼20层南半层(大厦电梯标识23层),广东省,深圳市
227,19,2010,610,37.6717046180328,0.932400785245902,79,12.1,软饮料制造业,深圳市福田区竹子林四路紫竹七道26号教育科技大厦塔楼20层南半层(大厦电梯标识23层),广东省,深圳市
228,19,2011,653,48.7335748346095,1.06894847932619,79,12.1,软饮料制造业,深圳市福田区竹子林四路紫竹七道26号教育科技大厦塔楼20层南半层(大厦电梯标识23层),广东省,深圳市
229,19,2012,712,43.650326502809,10.4676223707865,105,14.75,酒、饮料和精制茶制造业,广东省深圳市福田区竹子林四路紫竹七道26号教育科技大厦塔楼20层南半层(大厦电梯标识23层),广东省,深圳市
230,19,2013,820,53.4534953963415,5.32465954512195,121,14.7561,酒、饮料和精制茶制造业,深圳市福田区竹子林四路紫竹七道26号教育科技大厦塔楼20层南半层(大厦电梯标识23层),广东省,深圳市
231,19,2014,814,45.2237591941032,1.63683297665848,142,17.44,酒、饮料和精制茶制造业,广东省深圳市南山区学府路科技园南区软件产业基地4栋B座8层,广东省,深圳市
232,19,2015,844,40.0739943495261,-4.17727122037915,169,20.02,酒、饮料和精制茶制造业,广东省深圳市南山区学府路科技园南区软件产业基地4栋B座8层,广东省,深圳市
233,19,2016,769,35.5505387503251,12.5644549960988,168,21.8466,酒、饮料和精制茶制造业,广东省深圳市南山区学府路科技园南区软件产业基地4栋B座8层,广东省,深圳市
234,19,2017,688,45.8957424927326,-7.86251980087209,145,21.08,酒、饮料和精制茶制造业,广东省深圳市南山区学府路科技园南区软件产业基地4栋B座8层,广东省,深圳市
235,19,2018,1096,981.640769903285,28.1323934708029,337,30.75,酒、饮料和精制茶制造业,广东省深圳市福田区福虹路9号世贸广场A座13楼,广东省,深圳市
236,19,2019,1189,930.192122449117,30.5720613557611,407,34.23,批发业,广东省深圳市福田区福虹路9号世贸广场A座13楼,广东省,深圳市
237,19,2020,1246,953.814406608347,32.5111063836276,441,35.39,批发业,广东省深圳市福田区福虹路9号世贸广场A座13楼,广东省,深圳市
238,19,2021,1278,793.393091557903,33.5461835751174,487,38.11,批发业,广东省深圳市福田区福虹路9号世贸广场A座13楼,广东省,深圳市
239,19,2022,1236,672.550409238673,34.0287112677994,489,39.56,批发业,广东省深圳市福田区福虹路9号世贸广场A座13楼,广东省,深圳市
240,20,2007,625,30.919181256,3.5305473552,51,5.08,电子器件制造业,深圳市福田区华发北路411栋东座六层,广东省,深圳市
241,20,2008,1493,12.6859507756196,0.506893003348962,51,5.08,电子器件制造业,深圳市福田区华发北路411栋东座六层,广东省,深圳市
242,20,2009,1071,47.4568396395892,0.387917147525677,51,5.08,电子器件制造业,深圳市福田区华发北路411栋东座六层,广东省,深圳市
243,20,2010,1078,69.1632767513915,0.851323080705009,51,5.08,电子器件制造业,深圳市福田区华发北路411栋华发大厦东座六层,广东省,深圳市
244,20,2011,1004,87.2289118615538,1.03331884462151,51,5.08,电子器件制造业,深圳市福田区华发北路411栋华发大厦东座六层,广东省,深圳市
245,20,2012,1060,68.2916506169811,0.305839405660377,49,4.62,计算机、通信和其他电子设备制造业,广东省深圳市福田区华发北路411栋华发大厦东座六层,广东省,深圳市
246,20,2013,1047,59.868294617001,-0.622483423113658,47,4.489,计算机、通信和其他电子设备制造业,深圳市福田区华发北路411栋华发大厦东座六层,广东省,深圳市
247,20,2014,1059,65.6128196506138,0.725932036827195,42,3.97,计算机、通信和其他电子设备制造业,广东省深圳市福田区华发北路411栋,广东省,深圳市
248,20,2015,821,60.8350525103532,-0.819916334957369,35,4.26,计算机、通信和其他电子设备制造业,广东省深圳市福田区华发北路411栋,广东省,深圳市
249,20,2016,941,65.7989129373007,0.57999047077577,48,5.101,计算机、通信和其他电子设备制造业,广东省深圳市南山区大冲商务中心2号楼33层,广东省,深圳市
250,20,2017,993,86.4088754018127,0.098127833836858,37,3.73,计算机、通信和其他电子设备制造业,广东省深圳市南山区大冲商务中心2号楼33层,广东省,深圳市
251,20,2018,1016,62.7014475423228,0.32431325984252,54,5.31,计算机、通信和其他电子设备制造业,广东省深圳市南山区大冲商务中心2号楼33层,广东省,深圳市
252,20,2019,998,72.300344740481,0.547099113226453,59,5.91,计算机、通信和其他电子设备制造业,广东省深圳市福田区华发北路411栋华发大厦东座六楼,广东省,深圳市
253,20,2020,1132,61.1079743038869,0.603373445229682,65,5.74,计算机、通信和其他电子设备制造业,广东省深圳市福田区华发北路411栋华发大厦东座六楼,广东省,深圳市
254,20,2021,1133,67.5738083583407,0.635648898499559,65,5.74,计算机、通信和其他电子设备制造业,广东省深圳市福田区华发北路411栋华发大厦东座六楼,广东省,深圳市
255,20,2022,383,173.481756689295,2.64432552741514,37,9.66,计算机、通信和其他电子设备制造业,广东省深圳市福田区华发北路411栋华发大厦东座六楼,广东省,深圳市
256,21,2007,6035,216.9550327314,11.7515206013256,1137,6.08,计算机相关设备制造业,深圳市福田区彩田路7006号,广东省,深圳市
257,21,2008,7335,190.146927330198,4.31465066216769,1137,6.08,计算机相关设备制造业,深圳市福田区彩田路7006号,广东省,深圳市
258,21,2009,13955,96.0610022030097,1.85324191852383,1137,6.08,计算机相关设备制造业,深圳市福田区彩田路7006号,广东省,深圳市
259,21,2010,17489,118.769175128195,2.19714036628738,1137,6.08,计算机相关设备制造业,深圳市福田区彩田路7006号,广东省,深圳市
260,21,2011,18688,99.6916769319349,1.34583153537029,1137,6.08,计算机相关设备制造业,深圳市福田区彩田路7006号,广东省,深圳市
261,21,2012,17279,94.9101039580994,0.541472348399792,1112,6.44,计算机、通信和其他电子设备制造业,广东省深圳市福田区彩田路7006号,广东省,深圳市
262,21,2013,14881,101.065331379007,1.54513292426584,1061,7.1299,计算机、通信和其他电子设备制造业,深圳市福田区彩田路7006号,广东省,深圳市
263,21,2014,17506,93.9344508815835,1.00352086541757,1048,5.99,计算机、通信和其他电子设备制造业,广东省深圳市福田区彩田路7006号,广东省,深圳市
264,21,2015,20476,75.0235141406525,0.882302586003126,1340,6.54,计算机、通信和其他电子设备制造业,广东省深圳市福田区彩田路7006号,广东省,深圳市
265,21,2016,36787,40.9633037063093,0.58287857870987,1419,3.8573,计算机、通信和其他电子设备制造业,广东省深圳市福田区彩田路7006号,广东省,深圳市
266,21,2017,24626,57.7023412265898,2.19809558223016,1501,6.1,计算机、通信和其他电子设备制造业,广东省深圳市福田区彩田路7006号,广东省,深圳市
267,21,2018,21974,73.0909527863384,2.41227458491854,1672,7.61,计算机、通信和其他电子设备制造业,广东省深圳市福田区彩田路7006号,广东省,深圳市
